respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12609303224,402519848,2021-04-27 11:37:57,2021-04-27 11:49:27,186.116.226.53,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Compartiria la experiencia de aprender sobre las civilizaciones antiguas,#Antiguedad ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,70,50,50,no está seguro,Con frecuencia,El trabajo en equipo,7,11 a 13 años,Técnico,Hombre
12609302354,402519848,2021-04-27 11:39:00,2021-04-27 11:49:29,186.81.100.182,,,,,No,CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,La amistad,#hashtag amigo,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,69,50,50,Felicidad,Una vez,Cómo resolver conflictos,7,11 a 13 años,No se,Mujer
12609298076,402519848,2021-04-27 11:36:13,2021-04-27 11:48:40,190.66.179.216,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Me gusto mucho porque aprendi sobre el cuidado de las plantas,#Huertas Por La Paz,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,27,20,87,Felicidad,Todo el tiempo,Mi aporte a la humanidad/al mundo/a los demás,7,11 a 13 años,Bachiller,Mujer
12609295496,402519848,2021-04-27 11:37:51,2021-04-27 11:46:45,186.86.52.20,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"El año pasado un amigo no pudo asistir a las clases virtuales ,pero este año si pudo asistir el año pasado me confundí un poco de porque no asistía ,pero me hizo un poco feliz que volviera a las clases aunque tengo a mis mejores amigos serca ",#jugandogamesconamigos,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,60,63,63,no está seguro,Rara vez,Cómo resolver conflictos,7,11 a 13 años,Bachiller,Mujer
12609294828,402519848,2021-04-27 11:36:02,2021-04-27 11:47:14,186.81.100.79,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,una cosa que me gusto mucho en año pasado fue que vimos unos temas de las civilizaciones de sociales,#sabermasculturas,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Entendernos y darnos soporte emocional,36,0,99,no está seguro,Rara vez,Relación con los compañeros,7,11 a 13 años,Técnico,Hombre
12609294159,402519848,2021-04-27 11:38:58,2021-04-27 11:46:40,186.86.52.35,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Me enseñó cosas nuevas y además me dio curiosidad por aprender más en el tema de las huertas y plantas por lo que hicimos un proyecto llamado sembrando Esperanza,# aprendizaje ante todo ,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,80,25,75,Felicidad,Rara vez,Innovación / creatividad,7,14 a 16 años,Bachiller,Hombre
12609290214,402519848,2021-04-27 11:39:17,2021-04-27 11:45:38,181.234.76.240,,,,,No,HUILA,Instituto Central de Comercio y Bachillerato,te confundió,No aprendo casi ,#clase virtual,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,100,100,Felicidad,Con frecuencia,El trabajo en equipo,7,11 a 13 años,Universitario,Hombre
12609289872,402519848,2021-04-27 11:38:01,2021-04-27 11:45:01,200.116.194.171,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Compartimos con los estudiantes ,#queiro volver al colegio ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,80,78,Felicidad,Una vez,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Hombre
12609289139,402519848,2021-04-27 11:39:31,2021-04-27 11:44:44,200.116.192.172,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,,#estudiante,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,35,50,no está seguro,No se,Ninguna de las anteriores,7,14 a 16 años,Bachiller,Mujer
12609287881,402519848,2021-04-27 11:37:09,2021-04-27 11:45:03,179.14.198.134,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,me paso que un profesor de me dijo una cosa y me dio mucha curiosidad,#curiosidad,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,19,27,Felicidad,No se,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Hombre
12609287158,402519848,2021-04-27 11:35:59,2021-04-27 11:44:48,186.27.139.108,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Los profesores explicaban de una forma muy entendible para nosotr@s,#mas profesores así,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,60,49,60,Satisfacción/orgullo,No se,Innovación / creatividad,7,11 a 13 años,Postgrado,Mujer
12609285878,402519848,2021-04-27 11:37:06,2021-04-27 11:43:39,186.86.52.27,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"Lo de las huertas , me enseñó a sembrar y ser mas responsable",#Cuidemoselmedioambiente,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,20,50,50,Esperanza,Rara vez,El cuidado del medio ambiente,7,11 a 13 años,Universitario,Hombre
12609284245,402519848,2021-04-27 11:37:15,2021-04-27 11:43:04,190.90.24.132,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Que pude compartir con mis amigos,#volvamosalcolegio,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,57,60,100,no está seguro,Una vez,Cómo resolver conflictos,7,11 a 13 años,Bachiller,Mujer
12609284152,402519848,2021-04-27 11:36:24,2021-04-27 11:43:17,191.102.199.83,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Me pareció interesante aprender más ,#volverconmiscompañeros#Regresaralcolegio#esperoquetodovuelvaasercomoantes,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,53,51,50,Angustia/Miedo,Con frecuencia,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Mujer
12609283113,402519848,2021-04-27 11:37:19,2021-04-27 11:44:58,181.129.163.30,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Quiero estar en el colegio,Hashtag quiero estar en el colegio,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Hacer cosas,Lo que pasaba antes,Entendernos y darnos soporte emocional,0,0,0,Indiferencia,No se,Ninguna de las anteriores,7,11 a 13 años,Bachiller,Hombre
12609278002,402519848,2021-04-27 11:36:04,2021-04-27 11:41:01,186.81.100.129,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Descubri más amigos ,#abrazos y no enfados ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,51,50,Felicidad,Con frecuencia,El trabajo en equipo,7,11 a 13 años,Bachiller,Hombre
12609192735,402519848,2021-04-27 11:00:09,2021-04-27 11:13:54,181.129.169.36,,,,,Sí,BOGOTÁ,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,en sociales  me intereso mucho sobre las guerras como era antes y como era sus gobernantes ,enceñansas sobre la guerra,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,42,53,44,no está seguro,No se,Cómo resolver conflictos,9,14 a 16 años,Bachiller,Hombre
12609184853,402519848,2021-04-27 11:01:42,2021-04-27 11:13:07,190.1.217.158,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,"Lo del la fotografía es un tema interesante, porque da a conocer con los pasos del año las cámaras y todo eso a cambiado con el transcurso del tiempo ",#fotografia ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,21,25,84,Satisfacción/orgullo,Todo el tiempo,Tecnología y herramientas digitales,9,14 a 16 años,Técnico,Mujer
12609182324,402519848,2021-04-27 10:58:39,2021-04-27 11:11:51,186.86.52.153,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,"Bueno hay muchas cosas que se facilitan aprenderlas de forma presencial, no digo que de forma virtual no se aprenda con facilidad de hecho es mas didáctico pero a veces puede confundir un poco ",#comodoperoconfuso,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,51,40,no está seguro,Rara vez,Lo que hago en las horas de clase,9,14 a 16 años,Técnico,Mujer
12609178809,402519848,2021-04-27 11:02:41,2021-04-27 11:10:10,190.1.249.127,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te confundió,Me estresaba no entender rápido las cosas,#estabilidademocional,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,100,100,Tristeza,Rara vez,Ninguna de las anteriores,9,14 a 16 años,No se,Mujer
12609176306,402519848,2021-04-27 11:01:33,2021-04-27 11:08:30,186.86.52.176,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Las actividades de sociales sobre las guerras y lo que pasaba antes ,#lad guerras ,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,20,15,no está seguro,Una vez,Tecnología y herramientas digitales,9,14 a 16 años,Bachiller,Mujer
12609171160,402519848,2021-04-27 10:58:26,2021-04-27 11:11:23,186.112.10.126,,,,,No,CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,me e sorprendido con algo nuevo que vi  que me dio curiosidad ,la primera  segunda guerra mundial ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,0,50,no está seguro,No se,Cómo resolver conflictos,9,17 a 19 años,No se,Hombre
12609169270,402519848,2021-04-27 10:58:26,2021-04-27 11:06:33,186.81.100.179,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,en muchas materias hacíamos unas cosas didácticas como ejemplo hacemos una botella de tiempo,,Me sentí confundido/no entendí nada,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,60,90,Esperanza,Rara vez,La forma cómo los profesores enseñan,9,11 a 13 años,Bachiller,Hombre
12609167839,402519848,2021-04-27 10:58:37,2021-04-27 11:06:10,200.116.194.171,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Cada día era ena esperiencia nueva,#aprendisajesano,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,37,29,50,no está seguro,No se,Cómo resolver conflictos,9,11 a 13 años,Bachiller,Mujer
12609165920,402519848,2021-04-27 10:58:41,2021-04-27 11:05:23,200.6.183.66,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Conocí a nuevos profesores y sus diferentes maneras de enseñar virtualmente,Nueva experiencia,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,60,56,60,no está seguro,Con frecuencia,La forma cómo los profesores enseñan,9,11 a 13 años,Técnico,Mujer
12609163883,402519848,2021-04-27 10:58:32,2021-04-27 11:04:43,186.86.52.230,,,,,No,CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,que hicimos experimentos con la profesora de naturales ,aprender para progresar y avanzar ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Felicidad,Con frecuencia,Cómo resolver conflictos,9,14 a 16 años,Universitario,Hombre
12609163130,402519848,2021-04-27 10:58:33,2021-04-27 11:06:47,200.116.194.171,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Nos enseñó que todo puede cambiar de la nada y también que podremos aprender de una forma distinta.,#algonuevo,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,50,Angustia/Miedo,No se,Ninguna de las anteriores,9,14 a 16 años,Bachiller,Mujer
12609162999,402519848,2021-04-27 10:58:36,2021-04-27 11:04:33,181.53.12.10,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te dio curiosidad por aprender más,Conoci nuevas personas y profesores de los cuales aprendí y aun aprendo mucho ,#explorarnuevosmundos,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,99,80,50,Felicidad,Rara vez,Innovación / creatividad,9,14 a 16 años,Postgrado,Mujer
12609161774,402519848,2021-04-27 10:58:40,2021-04-27 11:04:16,190.8.224.62,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,que los profesores nos enseñaban claramente las cosas en cambio ahora no,mis enseñanzas,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,100,100,Esperanza,Todo el tiempo,La forma como los profesores me evalúan,9,14 a 16 años,No se,Hombre
12609161653,402519848,2021-04-27 10:58:43,2021-04-27 11:04:07,200.6.178.19,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,pues que cambiaron de profesor y aprendi mas,#prosefor nuevo,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,92,51,56,Satisfacción/orgullo,Rara vez,La forma cómo los profesores enseñan,9,11 a 13 años,Bachiller,Mujer
12609161454,402519848,2021-04-27 10:58:32,2021-04-27 11:04:10,181.63.142.42,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,nuevas formas de pensar tanto en mi como en mis compañeros,#PENSANDOANDO,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Felicidad,Con frecuencia,Ninguna de las anteriores,9,14 a 16 años,Bachiller,Hombre
12609161254,402519848,2021-04-27 10:58:34,2021-04-27 11:03:57,181.129.248.139,,,,,Sí,CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,El colegio me enseño muchas cosas nuevas,No se,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,36,34,Felicidad,No se,Liderazgo,9,14 a 16 años,Bachiller,Hombre
12609160131,402519848,2021-04-27 10:58:30,2021-04-27 11:03:38,190.99.197.136,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí algo que no sabía de  matemáticas que no comprendía y alguna que otra cosa del mundo,#matematicas,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,47,30,50,Felicidad,Con frecuencia,Lo que hago en las horas de clase,9,14 a 16 años,Bachiller,Hombre
12609158294,402519848,2021-04-27 10:58:27,2021-04-27 11:04:02,200.6.178.19,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,Aprendí muchas cosas ,#aprendo ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,20,19,Satisfacción/orgullo,Rara vez,Lo que hago en las horas de clase,9,14 a 16 años,Bachiller,Mujer
12609155513,402519848,2021-04-27 10:58:34,2021-04-27 11:02:41,190.1.195.189,,,,,No,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,???????,#???????,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,41,0,no está seguro,Rara vez,Ninguna de las anteriores,9,11 a 13 años,Bachiller,Otro
12609154129,402519848,2021-04-27 10:58:34,2021-04-27 11:17:54,201.185.21.46,,,,,Sí,VALLE DEL CAUCA,Instituto Central de Comercio y Bachillerato,te enseñó algo nuevo,la experiencia fue las clases virtuales ya que era algo nuevo para mi ,una nueva experiencia ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Felicidad,Rara vez,Innovación / creatividad,9,14 a 16 años,Bachiller,Hombre
12606063310,402519848,2021-04-26 11:27:12,2021-04-26 11:58:46,186.168.155.137,,,,,Sí,VALLE DEL CAUCA,Colegio La Fontaine,te enseñó algo nuevo,A compartir con mis compañeros del colegio y a  respetar,Respetuoso,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,64,20,87,Felicidad,Todo el tiempo,El trabajo en equipo,5,8 a 10 años,Bachiller,Hombre
12606061120,402519848,2021-04-26 11:45:23,2021-04-26 11:57:36,181.129.163.30,,,,,Sí,VALLE DEL CAUCA,Colegio La Fontaine,te enseñó algo nuevo,Proyecto del medio ambiente,#medio ambiente,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,93,31,100,no está seguro,Todo el tiempo,El trabajo en equipo,,8 a 10 años,Bachiller,Mujer
12606057038,402519848,2021-04-26 11:25:37,2021-04-26 11:52:32,45.225.225.99,,,,,Sí,VALLE DEL CAUCA,Colegio La Fontaine,te dio curiosidad por aprender más,,#hashtag lo  mejor es aprende,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,5,100,Felicidad,Una vez,El trabajo en equipo,5,8 a 10 años,Universitario,Hombre
