respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12593477574,402493917,2021-04-21 09:15:31,2021-04-21 09:50:25,190.99.199.127,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,El desayuno del dia del niño la experiencia maravillosa porque pase tiempo con mis amigos ,#Alimentosdeliciososparaempezareldia,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,70,45,50,Felicidad,Una vez,Alimentación,5,11 a 13 años,Técnico,Hombre
12593477407,402493917,2021-04-21 09:16:32,2021-04-21 09:35:17,186.112.64.222,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,despues de ocurrir la pandemia me enseño que podemos usar la virtualidad de manera positiva estudiando desde casa,#resilencia,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Esperanza,Rara vez,Innovación / creatividad,5,8 a 10 años,Postgrado,Mujer
12593477257,402493917,2021-04-21 09:28:45,2021-04-21 09:35:25,181.62.53.126,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,Pues aprendí muchas cosas que en sí no sabía tanto de mis profesores y compañeros ,#aprender,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,49,50,50,no está seguro,No se,Lo que hago en las horas de clase,8,11 a 13 años,Universitario,Mujer
12593476913,402493917,2021-04-21 09:24:52,2021-04-21 09:35:29,181.56.8.165,,,,,Sí,CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,me dio curiosidad poner titulos de hojas de word de forma bonita,#titulosaprendo,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,36,Esperanza,Con frecuencia,Liderazgo,10,14 a 16 años,No se,Mujer
12593476121,402493917,2021-04-21 09:29:20,2021-04-21 09:34:51,181.143.233.242,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,"me enseño como utilizar diferentes plataformas, para las clases y mis trabajos",#aprender,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,7,51,50,no está seguro,Todo el tiempo,Innovación / creatividad,10,17 a 19 años,No se,Mujer
12593475723,402493917,2021-04-21 09:25:03,2021-04-21 09:34:58,179.32.208.233,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,"Un día que nos enseñaron un nuevo tema en matemáticas y me alegré tanto de haberlo entendido, que me dieron ganas de seguir aprendiendo ",#motivacionamiaprendizaje,Me dio curiosidad por saber más,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,71,50,20,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,Universitario,Mujer
12593475321,402493917,2021-04-21 09:15:12,2021-04-21 09:35:47,186.112.234.48,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,"Cuando yo pase a cuarto me sentí con curiosidad porque quería aprender temas nuevos, lo que me pasó fue de que me sentía rara por estar con nuevos compañeros y compañeras pero gracias a que preste atención a todas las clases pase al grado quinto. ? ",#Aprendiendoyconociendo. ?,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,68,10,95,Felicidad,Con frecuencia,El trabajo en equipo,5,11 a 13 años,Postgrado,Mujer
12593474676,402493917,2021-04-21 09:25:56,2021-04-21 09:34:49,181.62.53.106,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado,te enseñó algo nuevo,Con las clases de la especialidad ,#mentalidaddetiburon,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,3,40,82,no está seguro,Con frecuencia,Lo que hago en las horas de clase,10,14 a 16 años,Bachiller,Hombre
12593474648,402493917,2021-04-21 09:23:21,2021-04-21 09:35:12,186.144.138.73,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,El inicio de la virtualidad ,#Teams,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,7,10,10,Felicidad,Con frecuencia,El trabajo en equipo,10,17 a 19 años,Técnico,Hombre
12593474086,402493917,2021-04-21 09:16:42,2021-04-21 09:40:56,186.81.100.206,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,cuando estaba exponiendo sobre restrepo aprendi todo lo que hacen a ya ,hashtag restrepo ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,56,55,82,Felicidad,Rara vez,Innovación / creatividad,5,11 a 13 años,Universitario,Mujer
12593472880,402493917,2021-04-21 09:16:52,2021-04-21 09:34:25,190.29.162.46,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado - sede primaria,te dio curiosidad por aprender más,Pues no aprendo mucho virtual pero me divierto pero extraño a mis compañeros,#QUIEROYALCOLEGIO,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,84,50,Rabia,No se,Mi aporte a la humanidad/al mundo/a los demás,5,8 a 10 años,Técnico,Hombre
12593471819,402493917,2021-04-21 09:27:01,2021-04-21 09:33:29,191.95.173.160,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,Cuando por primera vez utilizamos pseint yo me sentí con muchas ganas de aprender programación pero lamentablemente el profesor que tenemos no sabe mucho de programación así que casi no aprendimos programación,#quieroaprender,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que pasa hoy,,100,59,100,Tristeza,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,No se,Hombre
12593471232,402493917,2021-04-21 09:23:31,2021-04-21 09:34:00,181.55.98.40,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,me enseño algo nuevo ya que fue la primera vez que estuve en enseñanza virtual y me agrado mucho y pues esa fue una de las experiencias ,#virtualidad,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,85,1,Felicidad,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Universitario,Mujer
12593470800,402493917,2021-04-21 09:15:14,2021-04-21 09:32:49,181.234.154.90,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,Mi experiencia es que aprendí algo que no sabía y lo que pasó es que aprendí lo que pasó es que aprendí lo mucho que me gusta ir al colegio a estar con mis compañeros y profesores ,#elmejorcolegio,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,91,50,39,no está seguro,Rara vez,El trabajo en equipo,,,,
12593469739,402493917,2021-04-21 09:16:22,2021-04-21 09:35:33,181.54.0.251,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,"ME ENSEÑO COSAS NUEVAS, LA EXPERIENCIA FUE QUE SALIAMOS A HACER TRABAMOS AL AIRE Y JUGABAMOS YA QUE EN EL OTRO COLEGIO NO LO HACIAMOS TAN SEGUIDO  ",#ESTUDIEMOS AL AIRE LIBRE ,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,49,100,Felicidad,Con frecuencia,El trabajo en equipo,5,8 a 10 años,Universitario,Mujer
12593468272,402493917,2021-04-21 09:27:50,2021-04-21 09:32:46,190.240.229.172,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,compartiría la experiencia de aprender mas con mis profesor compañeros etc,#Aprendermas,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,100,Felicidad,No se,Innovación / creatividad,6,11 a 13 años,Bachiller,Hombre
12593468011,402493917,2021-04-21 09:15:24,2021-04-21 09:32:50,181.53.142.121,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,"me enseño muchas cosas nuevas  , interartuar con mis compañeros y profesores,  y deje de ser tan timida",mi experiencia en el colegio   y los recuerdos tan hermosos que vivi,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,97,8,9,Felicidad,Todo el tiempo,El trabajo en equipo,5,11 a 13 años,Bachiller,Mujer
12593467010,402493917,2021-04-21 09:26:12,2021-04-21 09:35:22,186.115.92.91,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,Aprendí un poco sobre química orgánica entonces eso me gustó mucho. ,#laquimicaenelcolegio,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,21,0,0,Satisfacción/orgullo,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Universitario,Mujer
12593466972,402493917,2021-04-21 09:16:08,2021-04-21 09:33:09,181.54.0.101,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,La experiencia que viví el año pasado es cuando nos reuníamos en grupos de ciencias naturales para hacer experimentos,#Cienciaydiversion,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,100,0,50,Satisfacción/orgullo,Con frecuencia,El trabajo en equipo,5,11 a 13 años,Técnico,Mujer
12593466830,402493917,2021-04-21 09:23:08,2021-04-21 09:31:58,186.146.134.9,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,"La verdad, creo que cada día descubro algo nuevo, pero esa sensación de querer conocer más de una materia, me sucede principalmente con ingles, español, cátedra de paz, sociales, ética, religión, filosofía, artes y educación física, la verdad extraño mucho artes, esa materia me motivaba a querer aprender más, a expresarme y no tener miedo de dibujar así la pueda embarrar, en filosofía siempre quiero saber más, conocer que pensaron ellos, que desean saber o conocer, simplemente es increíble.",#Laexpresiónyconocimientodelser,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,3,100,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12593466450,402493917,2021-04-21 09:25:26,2021-04-21 09:31:47,181.50.102.221,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado,te confundió,"No tuvimos profesor de matemáticas por casi 2 años lectivos enteros, y pues el año pasado llegó una profesora de matemáticas la cual pensó que ya teníamos conocimiento que no tenemos y nos explico temas que si o si se necesita saber de aquellos temas",#NoEntendemosAbsolutamenteNada,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,75,80,15,Rabia,Rara vez,Ninguna de las anteriores,9,14 a 16 años,Postgrado,Hombre
12593464957,402493917,2021-04-21 09:16:18,2021-04-21 09:33:30,186.80.78.101,,,,,Sí,ANTIOQUIA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,mi experiencia fue cuando fuimos a un museo,·museo.com ,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,90,82,100,Esperanza,Todo el tiempo,Mi aporte a la humanidad/al mundo/a los demás,5,8 a 10 años,Universitario,Mujer
12593463765,402493917,2021-04-21 09:15:58,2021-04-21 09:33:17,190.99.189.78,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te confundió,,,Me sentí confundido/no entendí nada,Quienes me rodean,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,31,44,55,Angustia/Miedo,No se,Relación con los compañeros,5,8 a 10 años,Técnico,Hombre
12593461155,402493917,2021-04-21 09:25:13,2021-04-21 09:30:29,186.84.219.242,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te enseñó algo nuevo,aprendi a manejar mis tiempos con todo el proceso de la virtualidad,,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,60,80,Satisfacción/orgullo,Rara vez,Tecnología y herramientas digitales,10,14 a 16 años,Bachiller,Hombre
12593460038,402493917,2021-04-21 09:16:38,2021-04-21 09:31:18,186.86.52.234,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,yo sentí un miedo por soy muy penoso,Tímido Jhon ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,15,35,79,Felicidad,Una vez,El trabajo en equipo,5,11 a 13 años,Técnico,Mujer
12593459542,402493917,2021-04-21 09:21:07,2021-04-21 09:31:19,186.86.52.53,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,todos los dias aprendia algo nuevo y me gustaba porque ya no le tenia que preguntar algo a mi mamá,#AprendeMasCadaDia,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,0,0,0,Satisfacción/orgullo,Con frecuencia,Cómo resolver conflictos,5,11 a 13 años,No se,Hombre
12593458318,402493917,2021-04-21 09:23:18,2021-04-21 09:29:28,181.54.198.187,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,El año pasado tratando una temática en el área de ciencias sociales ,#CURIOSIDADPORELCONOCIMIENTO,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,60,50,Satisfacción/orgullo,Con frecuencia,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Hombre
12593456785,402493917,2021-04-21 09:15:26,2021-04-21 09:28:33,190.99.224.82,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,que antes yo molestaba a mis amigos y de tanto molestarlos sin querer ise llorar  a uno y le puso la queja a la profe y eso me enseño a no ser tan brusco ,#hashtag no peliemos entre nosotros,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Entendernos y darnos soporte emocional,95,2,50,Angustia/Miedo,No se,Cómo resolver conflictos,,,,
12593453661,402493917,2021-04-21 09:15:39,2021-04-21 09:28:26,186.81.100.51,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,Una de mis experiencias fue que me reuní con unas amigas para hacer un trabajo en grupo y la pasé bien con mis nuevas compañeras,,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,11,14,Tristeza,Una vez,Relación con la familia,5,8 a 10 años,Universitario,Mujer
12593451851,402493917,2021-04-21 09:16:12,2021-04-21 09:29:41,186.112.79.189,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,exponer ante mis compañeros por que yo era muy penoso entonces me enseño algo nuevo,no,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,45,15,40,Felicidad,No se,Ninguna de las anteriores,5,11 a 13 años,No se,Hombre
12593451136,402493917,2021-04-21 09:22:43,2021-04-21 09:27:06,200.6.183.235,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,Una niña se lastimo en una escalera y me enseño a tener mas cuidado cuando camino,#Seguridad,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,1,100,100,Tristeza,Rara vez,Ninguna de las anteriores,5,8 a 10 años,No se,Hombre
12593448009,402493917,2021-04-21 09:16:34,2021-04-21 09:26:52,186.113.175.48,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,Que es mejor estar en el colegio que en virtuales y divertirse con compañeros,#presencialnovirtual,Aprendí algo nuevo,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,40,0,Angustia/Miedo,Una vez,Relación con los compañeros,5,8 a 10 años,Técnico,Hombre
12593447732,402493917,2021-04-21 09:16:06,2021-04-21 09:27:25,186.146.134.158,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,te dio curiosidad por aprender más,"el tema del sistema respiratorio, me pareció muy interesante, y me gustaría aprender mucho mas ",#sistemarespiratorio,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,42,66,no está seguro,Con frecuencia,La forma cómo los profesores enseñan,7,11 a 13 años,Universitario,Mujer
12593446903,402493917,2021-04-21 09:15:54,2021-04-21 09:26:17,181.50.102.97,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te dio curiosidad por aprender más,Trabajar en grupo me a enseñado a compartir mas y como trabajar en grupo,#trabajoengrupo,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,61,53,42,Felicidad,Con frecuencia,Relación con los compañeros,5,8 a 10 años,Postgrado,Hombre
12593446692,402493917,2021-04-21 08:50:27,2021-04-21 09:26:24,186.86.52.28,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,aprendi a dibujar mejor con mis profesores de artes,#dibujosperfetos,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,12,44,77,Felicidad,Una vez,Innovación / creatividad,5,8 a 10 años,No se,Hombre
12593446580,402493917,2021-04-21 09:18:49,2021-04-21 09:26:12,186.86.52.27,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,te dio curiosidad por aprender más,Entretenía  y agradable ,#aprendiendo ,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,63,62,50,Satisfacción/orgullo,Con frecuencia,Lo que hago en mi tiempo libre,7,14 a 16 años,No se,Hombre
12593445161,402493917,2021-04-21 09:15:21,2021-04-21 09:25:39,186.168.117.7,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores -sede primaria,te enseñó algo nuevo,"Una experiencia que fue que paso, fue que un día nos dieron unos municipios para que investigáramos y cada vez que leía me daban ganas de aprender mas",#AprendamosMasQuejarnosMenos,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,43,64,Felicidad,Una vez,Relación con los compañeros,5,11 a 13 años,Universitario,Mujer
